,Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Labeled Division Name,Labeled Department Name,Labeled Class Name
13495,1094,44,5,1,0,0,1,3
5735,880,36,5,1,0,0,4,8
4011,895,76,3,1,1,1,4,4
8199,819,35,5,1,0,0,4,0
8817,936,39,5,1,0,1,4,17
18455,871,62,5,1,3,0,4,8
13234,1078,24,5,1,5,0,1,3
7133,1041,35,4,1,2,0,0,13
11159,1025,26,5,1,1,0,0,7
16700,868,27,5,1,1,0,4,8
11519,1131,22,3,1,1,0,3,12
21718,833,37,5,1,1,1,4,0
12945,936,33,5,1,3,2,2,18
12998,808,52,5,1,1,2,2,11
12501,927,35,4,1,2,1,4,17
12958,1078,53,5,1,5,1,1,3
22722,1087,51,4,1,0,1,1,3
22227,1086,29,3,1,0,1,1,3
2326,1094,36,5,1,0,0,1,3
15575,1056,47,3,1,2,0,0,13
17504,1081,33,3,1,1,1,1,3
2716,1022,38,5,1,0,1,0,7
646,1059,37,5,1,0,0,0,13
20674,873,52,5,1,1,0,4,8
21054,1083,31,5,1,1,1,1,3
1391,946,43,3,1,1,0,4,17
7583,815,50,5,1,5,0,4,0
15906,1047,47,5,1,0,0,0,13
18328,1077,36,4,1,0,1,1,3
10458,819,30,3,1,2,0,4,0
18409,996,46,5,1,1,0,0,15
7275,867,69,5,1,6,1,4,8
19926,828,52,4,1,7,1,4,0
18664,1081,45,5,1,0,1,1,3
13844,1070,63,5,1,0,0,0,13
1185,1060,63,3,1,0,1,0,13
1553,947,45,3,1,1,0,4,17
17414,869,41,4,1,2,0,4,8
768,937,46,5,1,4,0,4,17
6427,903,66,5,1,0,1,4,4
11385,1025,27,5,1,0,1,0,7
21991,862,43,5,1,0,0,4,8
22616,1082,29,5,1,0,0,1,3
23247,862,29,5,1,1,0,4,8
1728,936,58,5,1,0,2,2,10
15539,941,41,5,1,1,1,4,17
13596,1080,26,3,1,1,0,1,3
6107,1110,35,5,1,2,0,1,3
21465,861,36,4,1,1,0,4,8
16407,1086,43,5,1,3,0,1,3
5995,873,53,4,1,1,0,4,8
7989,939,41,5,1,2,1,4,17
18029,1048,49,4,1,1,1,0,13
545,984,58,5,1,6,0,3,6
3935,1081,55,5,1,0,1,1,3
17437,1042,38,4,1,0,0,0,13
5622,940,36,3,1,0,1,4,17
23377,630,27,5,1,0,0,0,14
22463,1131,28,5,1,0,1,3,12
6285,1110,38,4,1,1,0,1,3
12711,1051,37,5,1,0,1,0,13
13167,1081,36,3,1,4,1,1,3
3305,1084,44,4,1,0,1,1,3
2381,1110,53,4,1,0,0,1,3
11895,854,39,5,1,4,0,4,8
21851,907,62,4,1,0,1,4,4
21792,863,23,5,1,0,1,4,8
11406,572,43,5,1,4,0,5,19
4632,1059,44,5,1,2,0,0,13
15052,1086,39,4,1,0,1,1,3
20820,1094,42,5,1,3,1,1,3
6552,1020,31,5,1,0,0,0,15
21407,1081,57,5,1,1,0,1,3
2860,863,57,5,1,0,0,4,8
11072,1092,27,5,1,1,1,1,3
19885,1080,39,3,1,0,1,1,3
21612,1109,40,5,1,1,1,1,3
20572,1053,40,5,1,0,1,0,13
15112,996,66,5,1,4,1,0,15
21513,1060,37,4,1,3,0,0,13
21633,875,48,5,1,0,0,4,8
10839,1078,66,5,1,0,0,1,3
23393,1110,45,5,1,1,1,1,3
5452,939,29,3,1,0,0,4,17
15087,875,60,5,1,0,0,4,8
8528,895,52,5,1,1,0,4,4
5783,1078,39,4,1,0,0,1,3
5819,1033,47,5,1,0,1,0,7
19484,1110,43,5,1,0,1,1,3
18944,820,62,5,1,0,0,4,0
15727,907,41,4,1,0,0,4,4
13210,1078,23,5,1,1,0,1,3
22914,895,66,5,1,0,1,4,4
20060,1081,60,5,1,5,1,1,3
21279,1044,41,3,1,0,0,0,13
2197,940,34,3,1,2,0,4,17
1537,865,44,5,1,0,0,4,8
12706,1082,49,4,1,1,1,1,3
17587,860,53,5,1,1,1,4,8
3332,872,54,3,1,3,1,4,8
17139,1205,34,5,1,0,0,0,13
172,670,66,4,1,0,2,2,16
17263,653,34,5,1,1,2,2,11
1608,1051,53,5,1,1,1,0,13
17492,974,39,4,1,1,0,3,6
8123,833,48,4,1,1,0,4,0
5855,1033,70,5,1,1,1,0,7
17538,1081,39,4,1,1,1,1,3
5266,1033,34,5,1,0,0,0,7
18688,1068,37,4,1,0,0,0,13
11672,693,51,5,1,0,1,2,11
3824,861,45,5,1,5,0,4,8
23280,1035,46,5,1,2,0,0,7
18748,829,40,5,1,1,1,4,0
9364,861,42,4,1,0,1,4,8
1389,1098,54,5,1,0,0,1,3
3483,939,39,5,1,5,0,4,17
112,836,50,5,1,1,0,4,0
19959,873,58,5,1,1,0,4,8
19368,556,46,4,1,1,2,2,18
22950,905,67,3,1,7,0,4,4
16445,1050,40,3,1,1,0,0,13
13348,1038,30,5,1,1,1,0,7
21635,1109,72,5,1,0,1,1,3
10267,1033,41,3,1,1,0,0,7
12224,879,43,4,1,0,1,4,8
14207,865,57,5,1,0,0,4,8
9414,1094,55,4,1,0,1,1,3
22264,1065,47,5,1,0,0,0,13
7392,820,41,4,1,0,1,4,0
8952,760,60,5,1,0,2,2,5
2523,1078,38,5,1,0,1,1,3
21874,868,65,5,1,1,0,4,8
6056,1092,39,5,1,2,0,1,3
19825,1083,47,4,1,4,0,1,3
7838,1053,46,5,1,0,0,0,13
4465,936,39,5,1,0,2,2,16
9933,864,44,5,1,0,0,4,8
22535,1033,41,4,1,1,0,0,7
5206,854,61,5,1,1,0,4,8
17698,1095,34,5,1,0,0,1,3
1067,873,52,5,1,0,0,4,8
19012,949,53,3,1,0,0,4,17
23058,940,44,5,1,2,0,4,17
22371,828,53,5,1,1,0,4,0
22182,1088,33,4,1,1,0,1,3
5641,1099,43,4,1,7,1,1,3
17428,869,36,3,1,2,0,4,8
11167,906,66,4,1,0,1,4,4
4618,1094,67,5,1,1,0,1,3
21050,863,65,5,1,0,1,4,8
20055,1037,60,5,1,0,0,0,7
9276,927,52,3,1,3,1,4,17
13305,789,53,5,1,5,2,2,11
3652,1008,49,5,1,1,1,0,15
19029,1079,38,3,1,4,0,1,3
5201,936,47,5,1,0,2,2,18
22618,1081,25,5,1,0,0,1,3
19872,875,37,5,1,2,0,4,8
3325,1052,43,5,1,0,0,0,13
1032,909,33,3,1,6,0,4,4
14056,621,44,5,1,3,1,2,11
20936,819,50,5,1,4,1,4,0
19517,862,54,5,1,4,1,4,8
19334,1008,33,5,1,1,1,0,15
13914,1047,40,4,1,0,0,0,13
13169,1078,64,5,1,1,0,1,3
20589,984,48,5,1,1,0,3,6
23023,868,33,5,1,0,0,4,8
10343,1110,41,5,1,3,0,1,3
3386,986,34,4,1,0,1,3,6
21966,1028,42,4,1,0,0,0,7
6479,907,59,5,1,2,0,4,4
8955,760,52,5,1,0,2,2,5
8129,833,42,5,1,0,0,4,0
16309,936,36,4,1,1,1,2,11
21214,854,47,3,1,1,1,4,8
18436,876,26,4,1,0,0,4,8
5857,1033,45,5,1,0,1,0,7
12648,820,39,5,1,3,1,4,0
4121,1098,38,3,1,3,1,1,3
19506,992,44,4,1,7,1,0,15
16502,1111,43,5,1,1,0,1,3
15284,1078,25,5,1,0,0,1,3
21580,936,50,5,1,1,1,4,17
1055,864,40,5,1,0,0,4,8
3558,1147,43,4,1,3,0,5,19
399,995,62,5,1,1,0,0,15
12992,1078,57,3,1,1,0,1,3
9390,936,46,4,1,0,2,2,18
20892,1079,57,5,1,1,0,1,3
5109,823,52,5,1,0,0,4,0
1348,1098,25,3,1,1,0,1,3
15529,862,48,3,1,2,0,4,8
23139,1087,55,3,1,0,1,1,3
22741,1068,51,4,1,0,1,0,13
18913,829,25,5,1,0,0,4,0
1557,1078,66,5,1,2,0,1,3
16543,1081,43,5,1,1,1,1,3
423,1089,39,3,1,1,1,1,3
11089,829,39,4,1,2,1,4,0
23250,1081,53,5,1,1,1,1,3
14509,864,79,5,1,0,1,4,8
4450,1094,57,3,1,1,0,1,3
4472,868,22,3,1,1,0,4,8
1013,936,59,3,1,0,0,4,17
14033,621,56,4,1,0,1,2,11
20008,853,45,3,1,1,0,4,0
22563,1033,42,4,1,0,0,0,7
15140,940,31,4,1,7,0,4,17
21453,576,51,4,1,0,0,0,14
4100,1098,37,5,1,0,1,1,3
10594,879,45,5,1,1,0,4,8
9758,850,45,4,1,5,0,4,0
17653,862,49,4,1,0,0,4,8
16631,895,47,5,1,1,1,4,4
2595,818,50,3,1,0,1,4,0
11898,866,44,4,1,2,1,4,8
7143,891,36,4,1,0,0,4,4
13790,1095,32,5,1,0,0,1,3
17586,1110,26,3,1,0,0,1,3
15142,862,74,5,1,0,0,4,8
22252,936,35,5,1,4,2,2,9
11892,872,56,5,1,1,0,4,8
9660,828,45,5,1,0,1,4,0
16036,1056,34,5,1,1,0,0,13
17774,1110,39,5,1,3,0,1,3
19369,1081,42,5,1,0,1,1,3
13910,936,41,5,1,1,2,2,11
6225,829,45,5,1,6,0,4,0
2429,872,61,5,1,1,0,4,8
22228,918,41,5,1,2,1,4,4
11871,872,31,5,1,0,0,4,8
7333,1077,62,4,1,1,1,1,3
23341,884,45,4,1,0,1,4,8
14294,879,43,3,1,1,1,4,8
8096,998,28,4,1,1,0,0,15
9315,959,44,3,1,2,1,3,6
22269,1104,39,5,1,7,0,1,3
20763,841,39,5,1,0,1,4,0
7831,1082,48,5,1,1,0,1,3
5007,836,38,4,1,1,0,4,0
17248,829,47,4,1,1,0,4,0
1521,947,45,5,1,1,0,4,17
14086,829,44,5,1,0,0,4,0
2059,1072,38,5,1,0,1,1,3
1655,878,41,3,1,0,0,4,8
12837,975,37,5,1,0,0,3,6
20443,1089,29,5,1,2,0,1,3
2988,862,55,5,1,0,0,4,8
16427,541,35,5,1,2,0,0,14
18136,936,29,5,1,0,2,2,10
10811,1110,66,5,1,1,0,1,3
21995,833,55,5,1,4,0,4,0
7276,862,45,5,1,1,0,4,8
48,910,56,5,1,0,0,4,4
20428,1065,41,4,1,3,0,0,13
19689,1008,25,5,1,1,0,0,15
17159,1094,46,5,1,0,0,1,3
14479,936,56,5,1,0,2,2,9
6999,641,52,5,1,0,1,2,11
11295,868,64,5,1,1,0,4,8
19545,1059,36,5,1,3,0,0,13
730,1087,36,5,1,0,0,1,3
6600,895,39,5,1,0,1,4,4
9037,1013,38,5,1,5,0,0,15
14869,833,20,5,1,0,0,4,0
11503,1081,34,5,1,2,1,1,3
10470,818,41,3,1,0,0,4,0
16135,1080,39,5,1,0,0,1,3
16285,873,59,4,1,3,0,4,8
20951,860,35,5,1,0,1,4,8
12420,839,43,5,1,1,0,4,0
16263,945,24,5,1,0,0,4,17
17343,1059,60,5,1,1,0,0,13
531,850,52,5,1,1,0,4,0
13624,1104,28,4,1,1,0,1,3
4021,1094,35,5,1,1,1,1,3
18389,995,67,5,1,0,0,0,15
20125,936,44,4,1,2,2,2,9
1477,1098,39,5,1,0,1,1,3
7634,868,29,5,1,1,0,4,8
14028,621,46,5,1,1,1,2,11
5124,1078,28,3,1,1,0,1,3
3068,872,32,4,1,0,0,4,8
15843,936,40,5,1,2,1,4,17
21935,915,59,5,1,6,0,4,4
7901,877,65,5,1,0,1,4,8
14879,833,37,5,1,0,0,4,0
11606,983,30,4,1,0,0,3,6
17440,860,64,3,1,2,1,4,8
21224,854,61,3,1,1,1,4,8
3378,883,56,4,1,1,0,4,8
14382,1078,38,5,1,4,1,1,3
15062,1136,39,4,1,0,0,5,19
742,886,39,4,1,0,1,4,8
7409,1086,37,5,1,2,0,1,3
21649,1008,53,4,1,3,1,0,15
9385,895,28,5,1,0,0,4,4
15875,835,53,5,1,0,0,4,0
10023,1087,38,4,1,1,0,1,3
20172,936,46,4,1,4,2,2,9
3115,835,49,5,1,2,1,4,0
12614,1100,43,4,1,1,1,1,3
3858,932,36,5,1,0,0,4,17
22945,1091,34,5,1,1,0,1,3
20413,858,41,5,1,3,1,4,8
3593,950,62,5,1,0,0,4,17
3533,872,31,4,1,5,0,4,8
6045,850,65,5,1,1,1,4,0
22434,872,20,5,1,5,1,4,8
19631,936,35,4,1,0,0,0,14
590,835,42,5,1,1,0,4,0
22694,1087,45,5,1,0,1,1,3
8379,1092,38,5,1,1,0,1,3
13317,836,63,5,1,0,1,4,0
11490,868,60,3,1,0,0,4,8
5140,1078,35,5,1,0,1,1,3
22377,1072,62,5,1,1,0,1,3
15957,1035,30,5,1,0,1,0,7
15349,1086,32,5,1,6,1,1,3
4535,1078,33,5,1,1,1,1,3
16266,1030,44,4,1,1,0,0,7
6680,863,65,5,1,1,0,4,8
3401,984,29,4,1,1,0,3,6
14636,1084,50,5,1,0,0,1,3
22137,1035,43,5,1,3,0,0,7
3012,1028,39,4,1,1,1,0,7
21889,936,34,5,1,0,2,2,10
20755,1028,42,5,1,0,0,0,7
3645,1094,31,5,1,0,0,1,3
17360,1059,36,5,1,3,0,0,13
14935,935,36,4,1,0,0,4,17
10052,1037,55,5,1,5,0,0,7
1209,1094,72,5,1,0,0,1,3
18180,1076,40,5,1,2,0,1,3
21356,1092,36,5,1,1,0,1,3
13233,1078,37,4,1,0,0,1,3
9813,828,39,3,1,0,0,4,0
2792,936,50,5,1,0,2,2,9
4477,1030,48,5,1,0,0,0,7
7779,928,56,5,1,4,0,4,17
6979,663,54,4,1,1,2,2,11
2808,868,41,3,1,4,0,4,8
10762,1081,35,4,1,0,0,1,3
9082,830,59,5,1,3,0,4,0
19864,881,28,5,1,1,0,4,8
4440,1081,47,4,1,4,1,1,3
17142,907,45,3,1,0,1,4,4
5590,861,32,4,1,0,0,4,8
15598,949,43,5,1,0,0,4,17
3485,1056,46,5,1,2,1,0,13
3088,1009,52,5,1,0,0,0,15
20651,1084,34,5,1,0,0,1,3
7476,1020,43,5,1,0,0,0,15
20726,883,42,5,1,0,0,4,8
15228,868,28,5,1,1,1,4,8
1552,947,47,4,1,1,0,4,17
3302,872,32,5,1,3,1,4,8
16715,860,37,4,1,0,0,4,8
12963,940,49,5,1,0,0,4,17
11343,829,61,5,1,4,1,4,0
16288,857,35,3,1,1,0,4,8
18535,936,29,5,1,0,2,2,18
16864,1104,27,5,1,1,0,1,3
5430,877,62,5,1,0,0,4,8
3873,1099,69,5,1,1,0,1,3
11994,1077,39,5,1,1,0,1,3
17089,831,34,5,1,0,0,4,0
3415,860,23,5,1,0,0,4,8
14912,1098,43,4,1,0,0,1,3
23298,909,51,5,1,1,1,4,4
17184,850,39,4,1,1,0,4,0
4355,1078,39,5,1,0,0,1,3
3276,1035,38,5,1,6,0,0,7
7295,1080,21,5,1,0,0,1,3
8197,820,44,5,1,2,1,4,0
6010,873,39,5,1,0,0,4,8
23392,834,51,5,1,6,1,4,0
12265,1059,57,3,1,0,0,0,13
5251,871,53,5,1,0,0,4,8
19165,1121,35,4,1,3,0,3,12
13694,960,26,4,1,5,0,3,6
1565,927,30,4,1,0,0,4,17
21797,863,65,5,1,0,1,4,8
8691,1096,40,5,1,3,0,1,3
561,1094,34,5,1,0,0,1,3
4014,1078,62,5,1,3,1,1,3
8267,940,48,5,1,0,1,4,17
10219,1092,31,3,1,4,0,1,3
3862,860,40,5,1,0,1,4,8
306,1104,63,5,1,0,0,1,3
17634,862,34,5,1,5,1,4,8
20439,936,36,5,1,0,2,2,18
8538,964,37,5,1,0,1,3,6
11599,835,31,5,1,1,0,4,0
2741,872,66,3,1,2,0,4,8
18655,872,47,5,1,5,1,4,8
4531,820,35,5,1,0,0,4,0
3718,835,35,4,1,0,0,4,0
20396,1059,64,5,1,1,0,0,13
14841,1035,53,3,1,1,0,0,7
20363,909,58,5,1,0,1,4,4
21178,870,58,5,1,0,1,4,8
8105,936,28,5,1,3,0,4,17
12875,1078,38,4,1,0,1,1,3
11632,983,34,5,1,0,0,3,6
20745,995,51,4,1,6,0,0,15
7338,1099,53,5,1,0,1,1,3
11276,829,62,4,1,1,0,4,0
11294,829,33,5,1,1,0,4,0
3744,1078,37,5,1,1,0,1,3
5501,1111,44,4,1,4,1,1,3
21729,833,56,4,1,2,1,4,0
16412,993,29,5,1,1,0,0,15
3680,872,31,5,1,0,0,4,8
2104,896,37,3,1,0,0,4,4
16123,1083,49,5,1,0,0,1,3
19544,1198,68,5,1,0,0,1,3
15467,974,48,5,1,4,0,3,6
23064,866,39,4,1,0,0,4,8
13182,1078,39,5,1,2,0,1,3
2696,817,49,5,1,1,0,4,0
19581,1078,56,5,1,0,0,1,3
260,1115,31,5,1,2,0,3,12
186,1020,34,4,1,0,1,0,15
11885,872,44,5,1,0,0,4,8
8399,1038,36,4,1,0,1,0,7
21773,863,66,4,1,0,1,4,8
10081,975,39,5,1,2,0,3,6
14882,844,66,5,1,1,0,4,0
1530,1020,41,5,1,1,1,0,15
21381,815,64,5,1,1,1,4,0
11648,868,35,3,1,1,0,4,8
10515,936,28,5,1,2,2,2,18
10396,1008,26,5,1,0,1,0,15
21273,1044,44,5,1,1,0,0,13
9764,850,30,5,1,0,0,4,0
8437,1092,41,5,1,6,0,1,3
628,1059,41,5,1,6,0,0,13
10632,879,37,3,1,1,0,4,8
21422,895,25,5,1,0,1,4,4
20949,1008,56,5,1,0,1,0,15
16060,1056,47,4,1,2,0,0,13
16835,834,39,5,1,1,1,4,0
14389,1094,42,5,1,0,1,1,3
19077,936,62,5,1,1,2,2,16
6119,1081,26,4,1,1,1,1,3
9696,1095,62,5,1,1,0,1,3
17152,1094,48,5,1,3,0,1,3
13883,872,51,5,1,2,0,4,8
16144,862,43,4,1,3,1,4,8
9537,864,25,4,1,1,0,4,8
16122,899,49,5,1,3,0,4,4
13119,975,30,5,1,0,1,3,6
21863,826,38,4,1,1,0,4,0
12974,865,37,3,1,1,1,4,8
2728,936,55,5,1,0,1,4,4
17392,820,50,5,1,7,0,4,0
22874,1107,56,5,1,3,1,1,3
13506,1053,42,5,1,4,1,0,13
17334,1047,32,3,1,1,1,0,13
8482,866,53,3,1,0,0,4,8
16014,1056,37,5,1,1,0,0,13
3299,1084,49,5,1,5,1,1,3
8515,895,42,5,1,0,0,4,4
14808,1094,39,5,1,0,1,1,3
2661,881,33,3,1,6,0,4,8
5358,877,33,5,1,2,0,4,8
4961,927,49,5,1,0,0,4,17
3564,895,33,5,1,1,0,4,4
17365,927,36,5,1,6,0,4,17
6326,938,39,4,1,1,1,4,17
441,872,60,4,1,1,0,4,8
2975,1078,38,5,1,2,1,1,3
11837,1079,46,4,1,1,0,1,3
15307,916,37,5,1,5,0,4,4
5997,839,23,4,1,1,0,4,0
17406,860,55,5,1,2,1,4,8
4064,895,61,5,1,1,1,4,4
2395,1078,26,3,1,6,0,1,3
22125,1021,36,5,1,1,0,0,15
7703,867,33,5,1,0,0,4,8
19622,993,66,4,1,1,1,0,15
2164,867,53,5,1,0,1,4,8
17741,1110,57,5,1,1,0,1,3
2878,995,40,4,1,0,0,0,15
15056,936,30,5,1,0,2,2,10
608,1037,22,4,1,1,0,0,7
19845,829,26,5,1,0,0,4,0
14842,1110,36,5,1,0,0,1,3
5284,936,32,4,1,3,2,2,18
13999,863,64,5,1,1,0,4,8
6918,928,46,4,1,0,0,4,17
5968,850,23,5,1,0,1,4,0
20985,1078,26,5,1,0,0,1,3
17791,844,49,3,1,1,0,4,0
3867,860,59,4,1,0,1,4,8
9943,1035,25,3,1,1,0,0,7
22820,942,37,5,1,0,0,4,17
5222,1033,66,5,1,0,1,0,7
4877,823,35,4,1,0,0,4,0
4330,1081,67,5,1,5,0,1,3
4025,1094,38,5,1,0,1,1,3
12173,862,31,3,1,1,0,4,8
10326,1033,44,5,1,2,0,0,7
8964,940,63,5,1,4,0,4,17
13602,868,72,5,1,0,0,4,8
10172,1096,49,5,1,5,0,1,3
11308,829,30,5,1,0,0,4,0
2882,1125,26,5,1,0,0,3,12
5308,585,44,4,1,0,2,2,9
23216,1087,38,5,1,1,1,1,3
2112,1111,56,5,1,3,0,1,3
22998,1078,36,4,1,2,1,1,3
4263,940,25,5,1,0,0,4,17
18183,1076,41,4,1,0,0,1,3
21056,936,38,4,1,1,0,4,17
5175,865,35,5,1,0,0,4,8
2897,863,36,5,1,0,0,4,8
16489,829,46,3,1,1,0,4,0
5082,1095,38,4,1,1,1,1,3
15188,831,40,5,1,0,1,4,0
2290,1094,43,5,1,1,1,1,3
19827,875,24,5,1,0,0,4,8
18668,1025,60,5,1,0,0,0,7
22277,936,48,5,1,1,1,2,11
8356,1098,33,3,1,1,0,1,3
9051,872,65,5,1,6,1,4,8
258,840,48,3,1,1,0,4,0
6686,1100,43,5,1,0,0,1,3
11297,1096,36,5,1,3,1,1,3
15910,1027,25,5,1,0,0,0,7
14846,868,41,4,1,6,1,4,8
7824,936,30,5,1,0,2,2,10
11670,682,61,4,1,3,2,2,11
4311,1094,32,5,1,2,1,1,3
19882,862,45,5,1,2,0,4,8
19525,822,50,5,1,1,0,4,0
10800,1110,25,4,1,0,0,1,3
4428,834,27,5,1,1,0,4,0
9330,834,27,5,1,0,1,4,0
15711,907,47,5,1,0,0,4,4
18476,822,41,5,1,1,0,4,0
19760,936,52,5,1,0,2,2,5
15827,1092,31,5,1,1,1,1,3
14306,886,31,4,1,1,0,4,8
18093,1038,52,4,1,0,0,0,7
19257,1089,41,5,1,1,0,1,3
2393,1078,58,5,1,0,0,1,3
14073,939,35,5,1,0,1,4,17
3141,909,56,4,1,0,0,4,4
19943,899,39,5,1,0,0,4,4
17478,1081,44,4,1,0,0,1,3
7862,1110,48,4,1,5,1,1,3
8933,1001,59,5,1,0,0,0,15
17242,850,57,5,1,3,0,4,0
16906,1086,28,5,1,1,0,1,3
13763,1078,24,3,1,0,0,1,3
21226,835,35,5,1,0,0,4,0
16136,862,46,4,1,0,1,4,8
18914,1086,62,5,1,0,0,1,3
9904,860,39,5,1,0,0,4,8
573,820,24,5,1,0,0,4,0
6746,1094,39,5,1,6,0,1,3
13881,1078,52,5,1,2,1,1,3
1354,1022,42,5,1,1,0,0,7
21587,1083,38,5,1,1,0,1,3
8298,1087,57,3,1,1,1,1,3
9333,834,65,5,1,6,1,4,0
2829,984,45,4,1,2,0,3,6
10707,1083,32,5,1,5,0,1,3
19759,868,52,5,1,1,1,4,8
8398,1038,51,5,1,0,1,0,7
23295,823,44,3,1,0,0,4,0
8248,862,24,4,1,1,0,4,8
16947,927,74,3,1,0,1,4,17
4699,836,60,5,1,2,1,4,0
13869,1095,38,4,1,1,1,1,3
12955,936,52,4,1,1,2,2,9
13750,872,24,4,1,0,1,4,8
14274,879,31,3,1,0,1,4,8
8881,867,32,5,1,2,0,4,8
4111,936,52,5,1,3,2,2,9
19844,856,66,4,1,0,0,4,8
3877,860,41,5,1,0,0,4,8
9888,588,63,4,1,0,0,0,14
11529,862,35,5,1,0,1,4,8
1148,860,38,4,1,2,1,4,8
2627,1059,46,4,1,0,0,0,13
12025,1008,43,5,1,0,0,0,15
23133,1079,58,5,1,5,1,1,3
10000,863,65,3,1,1,1,4,8
4656,1081,62,3,1,2,0,1,3
19393,995,69,4,1,2,0,0,15
20445,1089,22,5,1,0,0,1,3
5415,877,54,5,1,0,0,4,8
22601,862,30,5,1,0,1,4,8
8290,1116,34,3,1,0,1,3,12
3990,895,63,5,1,1,1,4,4
4651,871,57,5,1,0,1,4,8
11285,1096,36,4,1,0,1,1,3
3602,1077,60,4,1,2,0,1,3
9305,815,31,3,1,1,1,4,0
7497,1020,29,4,1,2,0,0,15
17435,869,42,5,1,0,0,4,8
16293,1081,57,4,1,0,1,1,3
2832,949,36,5,1,0,1,4,17
4689,1027,33,4,1,4,0,0,7
7066,1022,45,5,1,0,0,0,7
11316,873,38,5,1,0,0,4,8
17483,831,48,4,1,1,0,4,0
6591,936,68,5,1,1,2,2,11
5327,1020,44,4,1,0,1,0,15
8757,1151,39,5,1,1,0,1,3
8380,1092,31,5,1,1,0,1,3
23237,862,44,5,1,0,0,4,8
6197,1081,20,4,1,1,1,1,3
11776,829,29,5,1,0,1,4,0
4446,868,45,4,1,0,0,4,8
22212,824,33,4,1,0,0,4,0
1450,1072,36,3,1,3,0,1,3
22988,866,37,5,1,2,0,4,8
17431,1042,34,5,1,1,0,0,13
2503,939,53,5,1,2,0,4,17
14044,903,36,5,1,0,1,4,4
12364,822,39,5,1,2,0,4,0
19367,1081,60,5,1,5,1,1,3
5249,1094,32,5,1,0,0,1,3
12342,1022,42,5,1,1,0,0,7
6059,823,23,5,1,1,0,4,0
2145,872,30,5,1,0,1,4,8
1529,1020,48,5,1,0,1,0,15
16511,936,52,5,1,1,2,2,11
19117,1121,40,4,1,1,0,3,12
22650,895,42,5,1,1,0,4,4
553,850,56,4,1,0,0,4,0
5856,1077,32,5,1,0,1,1,3
13801,857,36,5,1,2,1,4,8
6426,1021,25,4,1,0,0,0,15
20617,1030,40,5,1,2,0,0,7
22484,904,42,3,1,2,1,4,4
22166,936,36,3,1,0,2,2,10
19101,1015,48,5,1,0,0,0,15
15889,1086,39,5,1,1,0,1,3
20535,850,58,5,1,1,1,4,0
11990,1077,52,4,1,0,0,1,3
19500,822,65,5,1,2,0,4,0
8533,964,57,5,1,0,1,3,6
17742,1060,56,5,1,0,0,0,13
2402,1110,34,5,1,1,0,1,3
17935,1104,47,5,1,1,1,1,3
19821,875,39,4,1,3,0,4,8
2433,861,36,4,1,0,0,4,8
3701,965,29,4,1,2,0,3,6
2158,1052,46,4,1,1,0,0,13
15820,974,68,3,1,5,1,3,6
14897,936,25,5,1,1,2,2,18
1670,835,63,5,1,2,1,4,0
14978,831,48,4,1,1,1,4,0
1022,854,59,5,1,1,1,4,8
6697,865,53,5,1,7,0,4,8
10492,1080,33,5,1,1,1,1,3
2280,1083,64,5,1,3,0,1,3
9422,1094,35,4,1,1,1,1,3
6564,818,27,3,1,0,0,4,0
8078,936,41,5,1,0,0,4,17
7768,986,44,4,1,1,0,3,6
9224,912,27,5,1,0,0,4,4
23334,1086,20,3,1,0,0,1,3
22271,867,48,5,1,1,1,4,8
15708,907,74,5,1,6,0,4,4
7027,862,69,5,1,0,0,4,8
14488,909,49,3,1,0,0,4,4
6719,865,56,5,1,0,0,4,8
20341,1078,26,5,1,2,0,1,3
13154,1078,55,5,1,1,0,1,3
11565,863,59,5,1,1,1,4,8
14521,936,39,5,1,0,2,2,5
18878,1147,35,5,1,3,0,5,19
22862,945,44,3,1,0,0,4,17
5709,1081,58,5,1,1,0,1,3
13964,936,63,5,1,0,1,2,11
9629,868,59,5,1,0,0,4,8
11208,936,57,5,1,0,2,2,11
1409,837,67,3,1,6,0,4,0
11097,829,39,3,1,0,1,4,0
20283,1082,38,3,1,0,1,1,3
18051,1008,60,3,1,0,0,0,15
6806,862,51,5,1,1,1,4,8
2999,862,50,5,1,1,0,4,8
21,1080,55,4,1,1,0,1,3
15023,859,53,4,1,1,1,4,8
17790,936,69,5,1,0,1,4,17
1059,949,57,5,1,6,0,4,17
14913,1098,34,3,1,0,0,1,3
8501,861,42,5,1,1,0,4,8
13569,1095,39,4,1,1,1,1,3
14284,879,35,4,1,0,1,4,8
7780,872,38,5,1,0,1,4,8
19182,1089,34,5,1,1,0,1,3
1460,829,34,5,1,3,0,4,0
18110,1038,47,5,1,0,0,0,7
17792,855,26,5,1,0,0,4,8
17798,862,30,4,1,1,1,4,8
325,844,43,5,1,0,1,4,0
7026,871,33,5,1,0,1,4,8
4710,836,34,4,1,1,1,4,0
473,936,30,5,1,0,2,2,5
2233,872,32,5,1,0,0,4,8
20473,945,44,3,1,0,0,4,17
17503,1081,35,5,1,7,1,1,3
10491,833,50,5,1,3,1,4,0
22593,884,53,5,1,2,1,4,8
21621,868,53,4,1,0,0,4,8
3467,1056,61,5,1,0,1,0,13
18803,550,62,5,1,0,0,5,19
5016,1095,45,5,1,0,1,1,3
8601,1078,35,5,1,1,0,1,3
